 ,4,76,7,01,0010,04,42,27,4,0730,012,0800,030,1,025,2,2,9,9999,9,9999,0,99,4,1,0,9,00,3,1,9
 ,3,76,7,01,0001,36,41,05,5,1605,004,0800,090,0,012,4,3,9,9999,1,0127,9,99,9,8,1,9,99,9,1,9
 ,4,76,7,01,0100,06,38,06,5,1500,010,1300,210,1,254,3,2,9,9999,1,0152,0,99,3,1,0,9,00,0,2,9
 ,4,76,7,01,0001,08,36,06,5,1205,020,1205,030,1,063,4,4,9,9999,1,0025,0,99,8,1,1,9,00,9,9,9
 ,4,76,7,01,0010,06,39,07,5,0130,005,0115,999,1,190,2,2,9,9999,9,9999,1,00,9,9,1,9,00,2,1,9
 ,4,76,7,01,1000,19,37,28,4,1815,008,1815,010,9,999,2,2,9,9999,9,9999,1,99,1,2,0,9,99,2,9,9
 ,1,76,7,01,1000,31,37,02,5,1525,005,1523,010,1,063,3,2,9,9999,2,0000,0,99,1,1,2,9,99,9,9,9
 ,4,76,7,01,0010,18,39,07,5,1230,999,1230,999,1,063,5,5,9,9999,9,9999,1,00,9,9,0,9,00,0,9,9
 ,4,76,7,01,1000,35,36,28,4,9999,999,9999,999,9,999,2,2,9,9999,1,0076,0,99,8,1,0,9,00,2,1,9
 ,4,76,7,01,0010,30,40,06,5,1600,010,1600,180,1,254,2,9,9,9999,2,0000,0,99,3,8,0,9,99,6,9,9
 ,4,76,7,01,0001,23,35,25,4,9999,001,9999,060,1,030,2,2,9,9999,9,9999,1,10,4,1,1,9,00,1,2,9
 ,4,76,7,01,0100,16,33,01,5,1650,003,1645,999,9,999,2,1,9,9999,9,9999,0,99,9,9,1,9,00,0,9,9
 ,4,76,7,01,0100,01,35,02,5,1450,005,1445,015,9,999,2,1,9,9999,1,0152,1,75,4,1,1,9,00,8,9,9
 ,1,76,7,01,0100,23,39,04,5,1530,010,1530,999,1,127,3,9,9,9999,9,9999,0,99,4,9,9,9,99,2,1,9
 ,1,76,7,01,1000,36,37,03,5,1525,005,1515,015,1,025,3,2,9,9999,2,0000,9,99,1,1,2,9,00,2,9,9
 ,4,76,7,01,0001,13,32,29,4,1430,005,1425,015,1,030,4,3,9,9999,1,0102,1,99,4,9,2,9,00,2,2,9
 ,4,76,7,01,0100,16,35,02,5,1500,002,1505,004,9,999,2,1,9,9999,1,0102,1,80,2,1,2,9,00,2,3,9
 ,4,76,7,01,1000,24,33,01,5,1430,005,1400,020,1,063,2,2,9,9999,1,0127,1,50,2,8,0,9,00,2,1,9
 ,4,76,7,01,0100,35,32,29,4,1430,090,1615,030,1,035,4,3,9,9999,2,0000,0,99,1,3,0,9,00,0,5,9
 ,4,76,7,01,0100,19,32,28,4,1435,005,1430,020,1,063,3,3,9,9999,2,0000,0,99,4,1,1,9,00,0,2,9
 ,4,76,7,01,0001,16,40,28,4,1830,010,1830,030,9,999,2,1,9,9999,9,9999,0,99,4,1,0,9,99,2,9,9
 ,3,76,7,01,1000,26,36,02,5,1510,010,1505,030,0,025,1,1,9,9999,1,0381,0,99,4,3,0,9,99,9,9,9
 ,4,76,7,01,0100,02,43,05,5,1630,015,1630,030,1,030,2,1,9,9999,2,0000,1,10,4,1,0,9,00,0,2,9
 ,3,76,7,01,1000,09,36,01,5,1742,003,9999,999,0,027,2,2,9,9999,1,0178,1,50,4,1,0,9,99,9,9,9
 ,4,76,7,01,0010,20,34,01,5,1445,005,1440,015,1,025,1,1,9,9999,9,9999,1,50,4,1,0,9,00,0,2,9
 ,4,76,7,01,0001,35,37,06,5,1430,005,1435,005,1,025,3,2,9,9999,2,0000,1,00,4,3,2,9,00,0,2,9
 ,3,76,7,01,0001,01,39,07,5,1528,017,8888,888,8,998,3,2,9,9999,1,0025,0,99,1,1,0,9,00,3,2,9
 ,3,76,7,01,0010,21,45,07,5,1810,010,1800,030,9,999,2,1,9,9999,9,9999,0,99,4,3,0,9,00,9,9,9
 ,4,76,7,01,1000,04,39,03,5,1530,003,1530,030,9,999,1,1,9,9999,9,9999,1,00,9,9,0,9,00,2,2,9
 ,1,76,7,01,1000,10,39,07,5,1440,045,1430,010,1,254,2,1,9,9999,1,0025,0,99,4,1,0,9,99,3,1,9
 ,1,76,7,01,0100,17,38,03,5,1530,005,1515,030,0,101,4,4,9,9999,1,0076,0,99,2,3,1,9,20,2,2,9
 ,3,76,7,01,1000,12,46,27,4,9999,999,2030,025,0,020,1,9,9,9999,9,9999,9,99,9,9,9,9,99,9,9,9
 ,4,76,7,01,0010,36,40,28,4,1900,005,1900,010,1,190,1,1,9,9999,2,0000,1,99,4,1,2,9,00,6,9,9
 ,4,76,7,01,1000,14,39,07,5,1445,030,1615,060,9,999,3,9,9,9999,9,9999,0,99,4,9,0,9,99,0,9,9
 ,1,76,7,01,1000,07,32,28,4,1425,008,1425,010,0,076,3,2,9,9999,1,0076,1,05,1,3,1,9,99,0,2,9
 ,4,76,7,01,1000,05,34,25,4,1331,001,1400,001,0,050,1,1,9,9999,9,9999,0,99,4,2,1,9,00,2,2,9
 ,4,76,7,01,0100,22,42,05,5,1845,005,1835,020,1,025,2,1,9,9999,1,0076,1,00,4,3,0,9,99,2,2,9
 ,4,76,7,01,0010,24,32,01,5,1645,030,8888,999,9,999,2,2,9,9999,1,0076,0,99,2,1,0,9,99,2,1,9
 ,1,76,7,01,1000,05,38,03,5,1600,999,9999,999,9,999,4,4,9,9999,9,9999,9,99,9,9,3,9,50,0,3,9
 ,1,76,7,01,0100,04,40,28,4,1845,005,1730,020,1,063,3,2,9,9999,9,9999,1,50,4,3,0,9,99,2,1,9
 ,3,76,7,01,0010,18,38,06,5,1527,003,1525,010,9,999,3,2,9,9999,1,0076,1,50,2,2,0,9,99,9,9,9
 ,4,76,7,01,0010,14,32,01,5,1645,005,1645,030,1,127,2,2,9,9999,2,0000,0,99,4,1,0,9,99,2,2,9
 ,4,76,7,01,0010,25,32,29,4,1430,010,1420,030,9,999,3,2,9,9999,2,0000,0,99,4,1,0,9,05,0,2,9
 ,4,76,7,01,0100,05,34,01,5,9999,003,9999,015,9,999,2,2,9,9999,9,9999,1,90,9,1,1,9,00,2,2,9
 ,1,76,7,01,1000,02,32,01,5,1655,001,1630,030,0,127,3,2,9,9999,1,0076,0,99,2,2,0,9,99,2,1,9
 ,4,76,7,01,0100,02,43,01,5,0700,010,0700,015,1,127,2,2,9,9999,9,9999,1,00,4,1,2,9,00,3,1,9
 ,4,76,7,01,1000,28,39,28,4,1830,015,1830,020,1,127,2,1,9,9999,2,0000,1,99,4,1,2,9,00,2,1,9
 ,3,76,7,01,0100,03,39,28,4,1835,005,1830,015,0,025,2,1,9,9999,9,9999,0,99,9,1,0,9,99,9,9,9
 ,4,76,7,01,0100,18,42,01,5,9999,017,9999,020,9,999,2,2,9,9999,9,9999,0,99,1,3,3,9,00,2,2,9
 ,3,76,7,01,0010,13,38,03,5,1530,005,1525,015,0,076,2,2,9,9999,2,0000,0,99,8,1,1,9,99,2,2,9
 ,4,76,7,01,1000,31,36,01,5,1745,005,1745,030,1,190,2,2,9,9999,1,0152,1,00,4,1,0,9,00,1,1,9
 ,4,76,7,01,0010,12,39,01,5,1800,017,1800,015,1,190,1,1,9,9999,9,9999,1,00,4,1,0,9,00,2,2,9
 ,2,76,7,01,0100,11,40,07,5,1515,017,1505,030,1,063,3,3,9,9999,2,0000,0,99,3,2,0,9,99,9,9,9
 ,4,76,7,01,0100,13,32,29,4,1430,005,1430,007,1,017,4,2,9,9999,1,0305,0,99,4,2,0,9,00,2,1,9
 ,2,76,7,01,0100,28,38,01,5,1812,001,1812,001,0,000,2,2,9,9999,1,0610,0,99,4,1,0,9,00,9,9,9
 ,3,76,7,01,0100,29,39,06,5,1610,002,1600,012,9,999,3,2,9,9999,9,9999,0,99,4,3,0,9,00,9,9,9
 ,3,76,7,01,1000,32,36,03,5,1500,001,1446,024,0,012,1,9,9,9999,2,0000,1,00,9,9,0,9,00,9,9,9
 ,3,76,7,01,1000,34,47,05,5,1915,003,1900,090,0,005,1,1,9,9999,1,0127,1,00,2,9,0,9,00,9,9,9
 ,3,76,7,01,0001,15,40,07,5,1555,002,1549,031,0,055,2,1,9,9999,1,0025,0,99,9,1,0,9,99,9,9,9
 ,1,76,7,01,0010,07,38,28,4,1805,002,1750,040,1,030,3,3,9,9999,2,0000,0,99,4,1,0,9,00,2,2,9
 ,3,76,7,01,0010,30,39,03,5,1542,005,1543,017,0,180,5,3,9,9999,2,0000,0,99,2,2,1,9,99,0,3,9
 ,3,76,7,01,0001,24,43,01,5,1930,010,1915,030,0,066,2,2,9,9999,2,0000,0,99,4,1,0,9,99,9,1,9
 ,4,76,7,01,0100,30,37,28,4,1740,005,1730,020,1,101,3,2,9,9999,1,0025,1,00,2,3,0,9,00,4,4,9
 ,4,76,7,01,0010,35,40,01,5,1900,005,1900,015,0,038,2,2,9,9999,1,0152,1,00,4,1,2,9,00,2,2,9
 ,4,76,7,01,0100,14,43,05,5,1645,015,1640,020,9,999,1,1,9,9999,9,9999,1,75,4,9,1,9,00,4,2,9
 ,4,76,7,01,0010,27,33,01,5,1700,010,1700,030,1,127,2,2,9,9999,1,0127,1,50,2,8,0,9,00,2,1,9
 ,3,76,7,01,1000,29,36,02,5,1505,008,1445,030,0,060,3,2,9,9999,1,0076,0,99,4,1,2,9,99,0,3,9
 ,4,76,7,01,0100,26,32,01,5,1600,008,1530,060,1,025,3,2,9,9999,1,0127,0,99,4,1,1,9,00,4,3,9
 ,4,76,7,01,1000,12,39,08,5,1200,005,1200,005,1,025,4,3,9,9999,9,9999,0,99,9,9,1,9,00,9,9,9
 ,3,76,7,01,1000,12,43,27,4,1955,003,1925,040,9,999,2,1,9,9999,9,9999,0,99,4,1,0,9,99,9,9,9
 ,4,76,7,01,0100,27,42,05,5,1615,010,1615,020,1,063,2,2,9,9999,1,0102,0,99,4,3,0,9,00,0,2,9
 ,3,76,7,01,0001,23,36,01,5,1730,010,1735,999,9,999,2,9,9,9999,1,0051,0,99,4,1,1,9,00,9,9,9
 ,4,76,7,01,0100,14,38,03,5,1535,005,9999,999,0,063,2,9,9,9999,2,0000,0,99,1,1,2,9,25,0,2,9
 ,4,76,7,01,0100,16,42,28,4,0700,020,0700,020,0,127,1,1,9,9999,9,9999,1,03,4,3,2,9,00,0,2,9
 ,3,76,7,01,0100,23,46,26,4,2100,003,2050,020,0,015,9,9,9,9999,9,9999,1,00,9,9,9,9,99,9,9,9
 ,4,76,7,01,1000,29,36,02,5,0305,003,0315,010,9,999,3,2,9,9999,9,9999,1,99,4,9,0,9,99,9,9,9
 ,1,76,7,01,1000,06,39,03,5,1535,008,1530,015,0,063,4,3,9,9999,1,0051,0,99,2,2,2,9,99,0,2,9
 ,3,76,7,01,0001,15,40,04,5,1553,001,1545,015,0,035,3,2,9,9999,1,0127,0,99,1,2,1,9,99,9,9,9
 ,4,76,7,01,0100,33,39,07,5,1800,005,1000,540,1,127,2,1,9,9999,1,0152,1,00,4,1,0,9,99,4,2,9
 ,1,76,7,01,0010,20,37,28,4,1810,015,9999,025,9,999,3,2,9,9999,1,0025,9,99,4,2,1,9,99,9,9,9
 ,4,76,7,01,1000,35,42,27,4,0700,005,0700,005,1,190,2,2,9,9999,9,9999,1,00,4,2,0,9,00,2,2,9
 ,4,76,7,01,1000,16,36,01,5,1755,005,1745,030,9,999,1,1,9,9999,1,0254,0,99,1,2,1,9,00,0,1,9
 ,4,76,7,01,1000,23,37,04,5,1445,008,1440,030,1,063,1,1,9,9999,1,0025,1,00,4,2,2,9,99,9,9,9
 ,4,76,7,01,1000,03,35,02,5,1500,005,1500,015,9,999,2,2,9,9999,9,9999,1,00,4,1,0,9,00,2,1,9
 ,4,76,7,01,0100,23,37,03,5,1526,003,1500,025,0,060,3,2,9,9999,2,0000,0,99,4,1,2,9,50,2,1,9
 ,4,76,7,01,1000,30,33,01,5,1715,002,1715,002,9,999,1,1,9,9999,1,0305,0,99,4,9,1,9,00,2,2,9
 ,3,76,7,01,0010,26,47,06,5,1720,001,1719,005,0,007,1,1,9,9999,9,9999,9,99,9,9,9,9,99,9,9,9
 ,3,76,7,01,0100,18,46,04,5,1944,001,1928,068,0,005,2,1,9,9999,2,0000,0,99,1,1,0,9,99,9,9,9
 ,4,76,7,04,0100,12,45,24,4,1900,005,1905,030,1,030,3,2,9,9999,1,0076,0,99,8,3,0,9,00,0,3,9
 ,4,76,7,04,0010,22,47,26,4,1900,005,9999,999,9,999,1,1,9,9999,9,9999,1,99,9,9,0,9,00,0,3,9
 ,4,76,7,04,0100,24,47,27,4,1920,003,1915,005,1,010,3,3,9,9999,1,0102,1,00,4,3,0,9,99,0,2,9
 ,4,76,7,04,0010,05,45,02,5,1600,005,1600,010,1,000,2,2,9,9999,9,9999,0,99,9,9,1,9,99,9,9,9
 ,1,76,7,04,0100,34,47,26,4,1930,005,9999,007,9,999,3,2,9,9999,9,9999,1,99,4,2,0,9,05,0,2,9
 ,4,76,7,04,0010,03,48,26,4,9999,001,9999,005,9,999,2,1,9,9999,9,9999,1,90,2,9,0,9,00,3,1,9
 ,4,76,7,04,0001,16,41,05,5,1430,003,8888,999,9,999,3,3,9,9999,9,9999,0,99,4,1,0,9,00,4,9,9
 ,4,76,7,04,0001,02,47,24,4,1700,001,1630,020,1,000,2,2,9,9999,1,0178,1,50,4,1,0,9,00,1,3,9
 ,4,76,7,04,0001,31,46,23,4,1900,010,1730,999,1,167,1,1,9,9999,9,9999,1,00,4,1,0,9,00,9,9,9
 ,4,76,7,04,0001,27,45,01,5,1430,005,1430,060,1,190,2,2,9,9999,1,0076,1,90,4,1,2,9,00,4,3,9
 ,1,76,7,04,0100,16,44,25,4,2020,002,2015,010,1,012,3,9,9,9999,2,0000,0,99,4,1,0,9,99,0,2,9
 ,4,76,7,04,1000,20,45,23,4,1930,015,1930,015,0,076,3,3,9,9999,1,0305,0,99,4,1,0,9,00,0,3,9
 ,1,76,7,04,0001,33,44,27,4,1937,002,1935,006,0,050,2,2,9,9999,1,0152,1,00,4,1,0,9,99,9,9,9
 ,4,76,7,04,1000,02,47,27,4,1615,005,1615,005,9,999,2,1,9,9999,9,9999,0,99,4,9,1,9,99,0,2,9
 ,4,76,7,04,1000,30,45,25,4,1600,001,1600,030,0,025,2,2,9,9999,1,0127,1,00,4,1,0,9,00,9,9,9
 ,4,76,7,04,0010,03,47,25,4,1700,010,1650,020,1,127,1,1,9,9999,9,9999,0,99,4,1,0,9,99,1,2,9
 ,3,76,7,04,1000,27,48,04,5,2048,002,2045,015,9,999,1,1,9,9999,9,9999,1,00,4,1,0,9,00,2,3,9
 ,1,76,7,04,0001,28,47,26,4,1929,003,1924,012,0,012,3,1,9,9999,1,0025,0,99,3,1,0,9,99,9,9,9
 ,4,76,7,04,0100,29,45,23,4,2000,001,1955,015,1,063,1,1,9,9999,1,0076,0,99,4,3,0,9,00,9,9,9
 ,4,76,7,04,0010,25,47,01,5,1920,999,1920,005,9,999,1,1,9,9999,9,9999,1,75,4,1,0,9,00,0,2,9
 ,4,76,7,04,0100,02,40,21,4,1900,003,1900,005,9,999,1,1,9,9999,1,0178,1,00,4,1,1,9,00,0,2,9
 ,4,76,7,04,0001,36,45,26,4,1830,999,1830,020,9,999,9,9,9,9999,9,9999,1,99,9,9,0,9,00,0,1,9
 ,4,76,7,04,0100,20,45,27,4,1830,002,1830,010,9,999,9,9,9,9999,1,0305,1,00,9,9,0,9,99,9,9,9
 ,3,76,7,04,0010,33,45,27,4,1922,002,1536,040,0,027,2,2,9,9999,1,0330,1,98,4,1,0,9,99,9,9,9
 ,4,76,7,04,0110,24,45,23,4,2000,005,2000,060,1,050,2,1,9,9999,1,0076,1,95,4,1,0,9,99,8,2,9
 ,4,76,7,04,0001,33,44,02,5,1540,004,1540,010,9,999,2,1,9,9999,9,9999,1,60,4,1,0,9,00,2,3,9
 ,4,76,7,04,1000,03,45,24,4,1800,001,1800,030,1,025,2,2,9,9999,1,0178,0,99,1,2,0,9,00,3,3,9
 ,4,76,7,04,0100,06,45,01,5,1730,005,1710,025,9,999,1,1,9,9999,9,9999,1,75,4,2,0,9,00,0,1,9
 ,4,76,7,04,1000,22,47,26,4,1900,005,1900,010,1,050,2,2,9,9999,1,0152,0,99,4,1,0,9,99,3,3,9
 ,1,76,7,04,0100,12,40,21,4,1947,002,1946,010,0,025,9,9,9,9999,1,0152,1,99,4,1,0,9,00,9,2,9
 ,1,76,7,04,0100,12,47,25,4,1645,005,1615,035,0,101,3,2,9,9999,2,0000,0,99,1,1,0,9,02,0,3,9
 ,4,76,7,04,0100,14,45,22,4,2000,001,1930,060,1,083,2,1,9,9999,9,9999,1,00,4,9,2,9,00,1,3,9
 ,4,76,7,04,0001,09,45,02,5,1530,010,1520,040,9,999,2,1,9,9999,1,0076,1,50,3,1,0,9,99,9,9,9
 ,1,76,7,04,0100,26,44,26,4,9999,999,9999,010,9,999,9,9,9,9999,2,0000,1,99,9,9,0,9,99,9,9,9
 ,4,76,7,04,0010,30,47,25,4,2015,001,2015,006,0,050,2,9,9,9999,1,0178,0,99,4,9,9,9,00,0,2,9
 ,1,76,7,04,0100,20,45,23,4,1945,030,9999,999,0,012,4,3,9,9999,2,0000,9,99,4,1,0,9,25,2,3,9
 ,3,76,7,04,1000,34,44,19,4,2105,001,2105,050,9,999,2,2,9,9999,1,0914,9,99,9,9,0,9,00,9,9,9
 ,4,76,7,04,1000,27,47,26,4,1930,010,1920,020,0,063,2,2,9,9999,1,0025,1,50,3,2,0,9,99,2,2,9
 ,3,76,7,04,1000,28,45,01,5,1555,005,1550,020,9,999,2,9,9,9999,1,0025,0,99,4,2,0,9,99,9,9,9
 ,3,76,7,04,0010,13,45,26,4,1930,005,9999,999,9,999,3,3,9,9999,1,0127,1,00,4,3,0,9,99,9,9,9
 ,4,76,7,04,1000,12,40,21,4,1940,002,1942,005,9,999,1,1,9,9999,9,9999,0,99,4,1,0,9,00,3,2,9
 ,4,76,7,04,0001,07,46,27,4,1600,999,1600,999,9,999,2,1,9,9999,2,0000,1,50,9,9,0,9,00,1,1,9
 ,4,76,7,04,0010,03,45,23,4,2023,003,2008,999,1,025,2,1,9,9999,1,0305,1,25,4,1,0,9,99,0,2,9
 ,1,76,7,04,0010,18,45,23,4,2015,005,2010,015,1,002,2,2,9,9999,1,0076,1,25,8,3,0,9,99,9,9,9
 ,4,76,7,04,0010,08,41,05,5,1430,001,1430,005,9,999,1,1,9,9999,1,0254,1,90,2,3,0,9,00,0,3,9
 ,4,76,7,04,0010,03,47,26,4,1700,010,1700,010,9,999,1,1,9,9999,9,9999,1,99,8,9,0,9,00,0,9,9
 ,3,76,7,04,0001,09,44,25,4,2010,010,2000,030,0,038,1,1,9,9999,1,0635,1,00,9,9,1,9,99,9,9,9
 ,1,76,7,04,1000,28,43,21,4,9999,004,1935,008,0,050,3,9,9,9999,1,0229,0,99,4,1,0,9,99,0,2,9
 ,4,76,7,04,0001,32,45,27,4,1545,005,1530,030,1,025,2,2,9,9999,1,0152,1,50,4,3,0,9,99,9,9,9
 ,4,76,7,04,0001,26,47,26,4,1900,999,1900,999,0,076,9,9,9,9999,9,9999,9,99,9,9,9,9,00,9,9,9
 ,3,76,7,05,1000,05,45,20,4,1530,003,1530,075,0,093,9,9,9,9999,9,9999,1,90,9,9,0,9,00,9,1,9
 ,3,76,7,05,1000,21,39,28,4,1500,008,1415,075,0,025,3,9,9,9999,2,0000,0,99,9,9,1,9,99,9,9,9
 ,3,76,7,05,1000,20,43,18,4,1605,015,1605,005,0,017,2,2,9,9999,9,9999,1,99,4,1,1,9,99,9,9,9
 ,3,76,7,05,0001,03,41,02,5,1330,055,1330,060,0,317,2,2,9,9999,3,0025,1,99,4,1,0,9,99,2,1,9
 ,3,76,7,06,0010,16,33,28,4,2030,001,2030,003,0,002,1,1,9,9999,1,0914,1,00,4,1,1,9,00,9,3,9
 ,4,76,7,06,1000,23,43,04,5,1730,005,1730,030,9,999,1,1,9,9999,9,9999,1,99,4,1,9,9,00,0,2,9
 ,4,76,7,07,1000,22,44,06,5,1900,999,1910,030,0,050,4,3,9,9999,2,0000,1,10,4,2,0,9,35,0,2,9
 ,4,76,7,07,0011,35,44,06,5,1930,999,9999,015,0,063,4,3,9,9999,1,0025,0,99,4,1,1,9,45,0,3,9
 ,4,76,7,07,1000,23,45,06,5,1945,005,1945,020,9,999,4,3,9,9999,1,0102,0,99,3,3,0,9,45,0,3,9
 ,4,76,7,07,0010,17,40,08,5,1700,002,1700,015,0,076,2,9,9,9999,2,0000,1,00,4,1,1,9,99,1,3,9
 ,4,76,7,07,1000,26,37,08,5,1530,004,1500,015,9,999,9,9,9,9999,2,0000,1,99,4,1,9,9,00,9,9,9
 ,4,76,7,07,0001,12,46,06,5,2015,005,9999,999,9,999,9,2,9,9999,9,9999,0,99,4,1,1,9,99,0,9,9
 ,4,76,7,07,0001,24,45,06,5,1930,003,1935,010,9,999,4,9,9,9999,1,0102,0,99,2,8,1,9,99,9,9,9
 ,3,76,7,07,1000,31,45,04,5,2035,015,2030,020,0,177,2,2,9,9999,1,0406,1,00,4,1,1,9,99,9,9,9
 ,3,76,7,07,0100,13,36,08,5,2005,005,2005,030,0,063,2,2,9,9999,9,9999,0,99,4,1,0,9,99,9,9,9
 ,4,76,7,08,1000,24,35,23,4,1848,005,1848,005,9,999,2,2,9,9999,9,9999,1,85,4,1,0,9,99,9,9,9
 ,4,76,7,08,0001,16,37,06,5,1600,005,9999,999,1,000,3,2,9,9999,1,0305,1,50,4,9,0,9,00,2,9,9
 ,4,76,7,08,0010,25,36,05,5,1700,005,1705,010,1,000,2,2,9,9999,1,0457,1,99,9,9,0,9,00,9,9,9
 ,4,76,7,08,1000,17,36,04,5,1600,999,9999,999,9,999,2,9,9,9999,9,9999,1,00,2,9,0,9,99,9,9,9
 ,4,76,7,08,0100,06,37,04,5,1700,005,1700,015,0,030,3,3,9,9999,1,0305,1,50,4,1,0,9,99,0,3,9
 ,4,76,7,08,0010,32,36,05,5,1545,010,1545,010,1,000,3,3,9,9999,1,0127,1,00,4,9,0,9,00,4,3,9
 ,4,76,7,08,1000,10,37,07,5,1600,015,1550,030,1,000,1,1,9,9999,1,0254,1,00,2,1,0,9,00,0,3,9
 ,4,76,7,08,1000,27,36,06,5,1600,004,1604,005,1,000,4,3,9,9999,9,9999,0,99,2,3,0,9,00,9,9,9
 ,4,76,7,08,1000,36,36,06,5,1530,002,1532,999,9,999,4,2,9,9999,1,0152,0,99,4,1,0,9,00,9,9,9
 ,4,76,7,08,0001,01,37,05,5,1700,015,1655,030,1,063,2,2,9,9999,1,0356,1,50,8,1,0,9,99,9,9,9
 ,4,76,7,08,0001,02,46,02,5,1800,003,1755,030,9,999,9,9,9,9999,9,9999,1,00,9,9,1,9,99,4,3,9
 ,4,76,7,08,1001,02,37,05,5,1700,010,1655,030,1,063,2,2,9,9999,1,0076,1,50,3,1,0,9,00,4,2,9
 ,4,76,7,08,0001,18,32,05,5,1600,999,1600,999,9,999,1,1,9,9999,1,9999,1,00,9,9,0,9,99,9,9,9
 ,4,76,7,08,0001,21,36,04,5,1710,003,1713,005,1,000,1,1,9,9999,9,9999,1,00,2,9,0,9,00,9,9,9
 ,4,76,7,08,0001,25,37,08,5,1530,015,1520,010,1,000,2,2,9,9999,2,0000,1,50,4,3,1,9,00,0,3,9
 ,4,76,7,08,1000,13,37,07,5,1600,015,1600,015,1,000,1,1,9,9999,1,0305,1,99,2,1,0,9,99,9,9,9
 ,4,76,7,08,1000,13,37,06,5,1700,020,1700,020,1,025,2,2,9,9999,1,0076,1,95,8,8,0,9,00,4,4,9
 ,4,76,7,08,0001,07,37,06,5,1600,020,8888,999,9,999,2,2,9,9999,1,0203,1,00,4,3,0,9,00,0,3,9
 ,4,76,7,08,0010,34,32,06,5,1400,005,1400,030,1,025,2,1,9,9999,1,0254,1,50,9,9,0,9,99,9,9,9
 ,4,76,7,08,1000,01,37,05,5,1800,010,1810,010,9,999,2,2,9,9999,2,0000,1,00,4,1,0,9,00,4,4,9
 ,4,76,7,08,0100,27,36,05,5,1645,002,1620,030,1,000,2,2,9,9999,9,9999,1,00,9,9,0,9,00,9,9,9
 ,4,76,7,08,0010,15,37,05,5,9999,999,9999,999,9,999,3,2,9,9999,1,0254,1,80,4,3,0,9,99,9,9,9
 ,4,76,7,08,1000,33,36,04,5,1700,005,1700,005,1,000,2,9,9,9999,1,0610,1,00,9,9,0,9,00,9,9,9
 ,4,76,7,08,1000,34,32,06,5,1440,002,1440,010,1,000,1,1,9,9999,1,0152,1,00,4,1,0,9,00,0,3,9
 ,4,76,7,08,0010,13,46,07,5,1700,002,1700,030,9,999,1,9,9,9999,9,9999,1,00,9,9,9,9,99,4,4,9
 ,4,76,7,08,0001,05,37,05,5,1655,015,1710,005,1,063,4,3,9,9999,2,0000,0,99,8,2,0,9,99,0,9,9
 ,3,76,7,08,0100,19,37,06,5,1608,007,1605,010,9,999,2,2,9,9999,2,0000,1,00,2,1,0,9,00,9,9,9
 ,4,76,7,08,1000,33,32,06,5,1400,005,1400,030,1,025,2,2,9,9999,1,0127,1,50,9,9,0,9,00,2,3,9
 ,3,76,7,08,0010,29,36,05,5,1700,003,1700,015,0,012,4,2,9,9999,1,0610,1,50,2,2,0,9,99,9,9,9
 ,3,76,7,08,0001,36,41,05,5,1958,003,1953,092,0,020,2,2,9,9999,1,0178,1,50,9,9,0,9,00,9,9,9
 ,3,76,7,08,0001,30,35,02,5,2105,001,2100,008,0,012,2,1,9,9999,9,9999,9,99,9,9,9,9,99,9,9,9
 ,1,76,7,08,0100,20,34,27,4,2115,004,2113,015,0,025,2,2,9,9999,1,0025,1,50,3,2,0,9,99,0,3,9
 ,4,76,7,09,0010,30,36,22,4,2000,010,2000,017,0,228,3,2,9,9999,9,9999,1,80,4,9,0,9,50,2,9,9
 ,1,76,7,09,0110,32,26,23,4,1715,005,1715,015,0,203,3,2,9,9999,2,0000,1,90,1,1,2,9,40,0,4,9
 ,3,76,7,09,1000,33,47,25,4,1911,003,1910,001,9,999,3,3,9,9999,2,0000,1,10,4,2,0,9,00,9,9,9
 ,4,76,7,09,0100,14,36,04,5,1725,005,1730,007,0,254,1,1,9,9999,1,0025,1,80,4,3,0,9,00,9,9,9
 ,1,76,7,09,1000,07,36,23,4,2015,002,2015,060,0,076,2,9,9,9999,1,0152,1,50,4,9,1,9,99,9,9,9
 ,2,76,7,09,0010,20,59,06,5,1440,010,1440,030,0,381,3,2,9,9999,9,9999,0,99,4,1,9,9,99,0,3,9
 ,4,76,7,09,0100,01,27,24,4,1650,015,1650,060,0,254,3,3,9,9999,3,0008,0,99,4,9,3,9,99,0,3,9
 ,4,76,7,09,0100,15,36,28,4,1830,010,1830,030,0,063,3,9,9,9999,2,0000,1,75,1,2,2,9,50,2,3,9
 ,1,76,7,09,0100,10,36,06,5,1655,001,1655,045,1,381,1,1,9,9999,9,9999,9,99,9,9,1,9,00,0,2,9
 ,4,76,7,09,0010,04,33,24,4,2000,007,2000,020,0,350,2,9,9,9999,2,0000,1,99,4,3,2,9,99,9,9,9
 ,1,76,7,09,0010,13,36,02,5,1757,003,1800,003,9,999,3,3,9,9999,2,0000,0,99,3,2,0,9,10,2,2,9
 ,4,76,7,09,0010,20,30,27,4,1900,030,1845,060,1,254,2,2,9,9999,1,0229,1,50,3,9,1,9,00,1,3,9
 ,1,76,7,09,1000,26,36,02,5,1800,015,1800,030,1,127,4,3,9,9999,2,0000,1,30,1,3,1,9,99,9,9,9
 ,1,76,7,09,1000,19,36,01,5,1805,006,1810,008,9,999,4,3,9,9999,2,0000,1,25,3,3,0,9,99,9,9,9
 ,3,76,7,09,0010,15,43,20,4,2040,003,2030,135,0,142,1,1,9,9999,9,9999,0,99,4,9,0,9,99,9,9,9
